run_group,category,model,prompt_setting,language,raw_generation_files,automatic_metric_files,correctness_files,raw_present,metrics_present,correctness_present,complete_raw_metrics_correctness,raw_paths,metric_paths,correctness_paths
core_400_report_run,commercial-base,deepseek_chat,few_shot,python,2,4,4,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/deepseek_chat_P1_few_shot_python_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/deepseek_chat_P1_few_shot_python_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_few_shot_python_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_few_shot_python_400_v1_summary.json | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_few_shot_python_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_few_shot_python_400_v1_eval.json_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_few_shot_python_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_few_shot_python_400_v1_code_grounded_summary.json | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_few_shot_python_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_few_shot_python_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,deepseek_chat,few_shot,java,2,4,4,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/deepseek_chat_P1_few_shot_java_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/deepseek_chat_P1_few_shot_java_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_few_shot_java_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_few_shot_java_400_v1_summary.json | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_few_shot_java_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_few_shot_java_400_v1_eval.json_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_few_shot_java_400_v1_code_grounded_summary.json | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_few_shot_java_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,deepseek_chat,few_shot,javascript,2,4,4,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/deepseek_chat_P1_few_shot_javascript_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/deepseek_chat_P1_few_shot_javascript_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_few_shot_javascript_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_few_shot_javascript_400_v1_summary.json | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_few_shot_javascript_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_few_shot_javascript_400_v1_eval.json_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_few_shot_javascript_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_few_shot_javascript_400_v1_code_grounded_summary.json | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_few_shot_javascript_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/eval/deepseek_chat_P1_few_shot_javascript_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,gemini_3_flash_preview,zero_shot,python,2,4,4,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/gemini_3_flash_preview_P1_zero_shot_python_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/gemini_3_flash_preview_P1_zero_shot_python_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_python_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_python_400_v1_summary.json | outputs/segregated_results/commercial-base/eval/gemini_3_flash_preview_P1_zero_shot_python_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/commercial-base/eval/gemini_3_flash_preview_P1_zero_shot_python_400_v1_eval.json_summary.json,outputs/segregated_results/commercial-base/correctness/gemini_3_flash_preview_P1_zero_shot_python_400_v1_correctness.json_detailed.jsonl | outputs/segregated_results/commercial-base/correctness/gemini_3_flash_preview_P1_zero_shot_python_400_v1_correctness.json_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_python_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_python_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,gemini_3_flash_preview,zero_shot,java,2,4,4,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/gemini_3_flash_preview_P1_zero_shot_java_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/gemini_3_flash_preview_P1_zero_shot_java_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_java_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_java_400_v1_summary.json | outputs/segregated_results/commercial-base/eval/gemini_3_flash_preview_P1_zero_shot_java_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/commercial-base/eval/gemini_3_flash_preview_P1_zero_shot_java_400_v1_eval.json_summary.json,outputs/segregated_results/commercial-base/correctness/gemini_3_flash_preview_P1_zero_shot_java_400_v1_correctness.json_detailed.jsonl | outputs/segregated_results/commercial-base/correctness/gemini_3_flash_preview_P1_zero_shot_java_400_v1_correctness.json_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_java_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_java_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,gemini_3_flash_preview,zero_shot,javascript,2,4,4,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_summary.json | outputs/segregated_results/commercial-base/eval/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/commercial-base/eval/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_eval.json_summary.json,outputs/segregated_results/commercial-base/correctness/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_correctness.json_detailed.jsonl | outputs/segregated_results/commercial-base/correctness/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_correctness.json_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,gemini_3_flash_preview,one_shot,python,2,6,6,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/gemini_3_flash_preview_P1_one_shot_python_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/gemini_3_flash_preview_P1_one_shot_python_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_python_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_python_400_v1_summary.json | outputs/segregated_results/commercial-base/eval/gemini_3_flash_preview_P1_one_shot_python_400_smoke_eval.json_detailed.jsonl | outputs/segregated_results/commercial-base/eval/gemini_3_flash_preview_P1_one_shot_python_400_smoke_eval.json_summary.json | outputs/segregated_results/commercial-base/eval/gemini_3_flash_preview_P1_one_shot_python_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/commercial-base/eval/gemini_3_flash_preview_P1_one_shot_python_400_v1_eval.json_summary.json,outputs/segregated_results/commercial-base/correctness/gemini_3_flash_preview_P1_one_shot_python_400_smoke_correctness.json_detailed.jsonl | outputs/segregated_results/commercial-base/correctness/gemini_3_flash_preview_P1_one_shot_python_400_smoke_correctness.json_summary.json | outputs/segregated_results/commercial-base/correctness/gemini_3_flash_preview_P1_one_shot_python_400_v1_correctness.json_detailed.jsonl | outputs/segregated_results/commercial-base/correctness/gemini_3_flash_preview_P1_one_shot_python_400_v1_correctness.json_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_python_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_python_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,gemini_3_flash_preview,one_shot,java,2,2,2,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/gemini_3_flash_preview_P1_one_shot_java_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/gemini_3_flash_preview_P1_one_shot_java_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_java_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_java_400_v1_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_java_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_java_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,gemini_3_flash_preview,one_shot,javascript,2,2,2,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/gemini_3_flash_preview_P1_one_shot_javascript_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/gemini_3_flash_preview_P1_one_shot_javascript_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_javascript_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_javascript_400_v1_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_javascript_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_javascript_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,gemini_3_flash_preview,few_shot,python,2,2,2,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/gemini_3_flash_preview_P1_few_shot_python_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/gemini_3_flash_preview_P1_few_shot_python_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_python_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_python_400_v1_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_python_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_python_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,gemini_3_flash_preview,few_shot,java,2,2,2,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/gemini_3_flash_preview_P1_few_shot_java_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/gemini_3_flash_preview_P1_few_shot_java_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_java_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_java_400_v1_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_java_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,gemini_3_flash_preview,few_shot,javascript,2,2,2,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/gemini_3_flash_preview_P1_few_shot_javascript_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/gemini_3_flash_preview_P1_few_shot_javascript_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_javascript_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_javascript_400_v1_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_javascript_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_javascript_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,gpt_5_1,zero_shot,python,4,8,8,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/gpt_5_1_P1_zero_shot_python_400_v2.jsonl | outputs/segregated_results/commercial-base/raw/commercial-new/gpt_5_1_codex_P1_zero_shot_python_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/gpt_5_1_P1_zero_shot_python_400_v2.jsonl | outputs/segregated_results/commercial-base/raw/gpt_5_1_codex_P1_zero_shot_python_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_zero_shot_python_400_v2_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_zero_shot_python_400_v2_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_python_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_python_400_v1_summary.json | outputs/segregated_results/commercial-base/eval/gpt_5_1_P1_zero_shot_python_400_v2_eval.json_detailed.jsonl | outputs/segregated_results/commercial-base/eval/gpt_5_1_P1_zero_shot_python_400_v2_eval.json_summary.json | outputs/segregated_results/commercial-base/eval/gpt_5_1_codex_P1_zero_shot_python_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/commercial-base/eval/gpt_5_1_codex_P1_zero_shot_python_400_v1_eval.json_summary.json,outputs/segregated_results/commercial-base/correctness/gpt_5_1_P1_zero_shot_python_400_v2_correctness.json_detailed.jsonl | outputs/segregated_results/commercial-base/correctness/gpt_5_1_P1_zero_shot_python_400_v2_correctness.json_summary.json | outputs/segregated_results/commercial-base/correctness/gpt_5_1_codex_P1_zero_shot_python_400_v1_correctness.json_detailed.jsonl | outputs/segregated_results/commercial-base/correctness/gpt_5_1_codex_P1_zero_shot_python_400_v1_correctness.json_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_zero_shot_python_400_v2_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_zero_shot_python_400_v2_code_grounded_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_python_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_python_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,gpt_5_1,zero_shot,java,4,8,8,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/gpt_5_1_P1_zero_shot_java_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/commercial-new/gpt_5_1_codex_P1_zero_shot_java_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/gpt_5_1_P1_zero_shot_java_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/gpt_5_1_codex_P1_zero_shot_java_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_zero_shot_java_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_zero_shot_java_400_v1_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_java_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_java_400_v1_summary.json | outputs/segregated_results/commercial-base/eval/gpt_5_1_P1_zero_shot_java_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/commercial-base/eval/gpt_5_1_P1_zero_shot_java_400_v1_eval.json_summary.json | outputs/segregated_results/commercial-base/eval/gpt_5_1_codex_P1_zero_shot_java_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/commercial-base/eval/gpt_5_1_codex_P1_zero_shot_java_400_v1_eval.json_summary.json,outputs/segregated_results/commercial-base/correctness/gpt_5_1_P1_zero_shot_java_400_v1_correctness.json_detailed.jsonl | outputs/segregated_results/commercial-base/correctness/gpt_5_1_P1_zero_shot_java_400_v1_correctness.json_summary.json | outputs/segregated_results/commercial-base/correctness/gpt_5_1_codex_P1_zero_shot_java_400_v1_correctness.json_detailed.jsonl | outputs/segregated_results/commercial-base/correctness/gpt_5_1_codex_P1_zero_shot_java_400_v1_correctness.json_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_zero_shot_java_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_zero_shot_java_400_v1_code_grounded_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_java_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_java_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,gpt_5_1,zero_shot,javascript,4,8,8,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/gpt_5_1_P1_zero_shot_javascript_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/commercial-new/gpt_5_1_codex_P1_zero_shot_javascript_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/gpt_5_1_P1_zero_shot_javascript_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/gpt_5_1_codex_P1_zero_shot_javascript_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_zero_shot_javascript_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_zero_shot_javascript_400_v1_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_javascript_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_javascript_400_v1_summary.json | outputs/segregated_results/commercial-base/eval/gpt_5_1_P1_zero_shot_javascript_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/commercial-base/eval/gpt_5_1_P1_zero_shot_javascript_400_v1_eval.json_summary.json | outputs/segregated_results/commercial-base/eval/gpt_5_1_codex_P1_zero_shot_javascript_400_v1_eval.json_detailed.jsonl | outputs/segregated_results/commercial-base/eval/gpt_5_1_codex_P1_zero_shot_javascript_400_v1_eval.json_summary.json,outputs/segregated_results/commercial-base/correctness/gpt_5_1_P1_zero_shot_javascript_400_v1_correctness.json_detailed.jsonl | outputs/segregated_results/commercial-base/correctness/gpt_5_1_P1_zero_shot_javascript_400_v1_correctness.json_summary.json | outputs/segregated_results/commercial-base/correctness/gpt_5_1_codex_P1_zero_shot_javascript_400_v1_correctness.json_detailed.jsonl | outputs/segregated_results/commercial-base/correctness/gpt_5_1_codex_P1_zero_shot_javascript_400_v1_correctness.json_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_zero_shot_javascript_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_zero_shot_javascript_400_v1_code_grounded_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_javascript_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_javascript_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,gpt_5_1,one_shot,python,4,4,4,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/gpt_5_1_P1_one_shot_python_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/commercial-new/gpt_5_1_codex_P1_one_shot_python_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/gpt_5_1_P1_one_shot_python_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/gpt_5_1_codex_P1_one_shot_python_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_one_shot_python_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_one_shot_python_400_v1_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_python_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_python_400_v1_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_one_shot_python_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_one_shot_python_400_v1_code_grounded_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_python_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_python_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,gpt_5_1,one_shot,java,4,4,4,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/gpt_5_1_P1_one_shot_java_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/commercial-new/gpt_5_1_codex_P1_one_shot_java_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/gpt_5_1_P1_one_shot_java_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/gpt_5_1_codex_P1_one_shot_java_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_one_shot_java_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_one_shot_java_400_v1_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_java_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_java_400_v1_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_one_shot_java_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_one_shot_java_400_v1_code_grounded_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_java_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_java_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,gpt_5_1,one_shot,javascript,4,4,4,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/gpt_5_1_P1_one_shot_javascript_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/commercial-new/gpt_5_1_codex_P1_one_shot_javascript_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/gpt_5_1_P1_one_shot_javascript_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/gpt_5_1_codex_P1_one_shot_javascript_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_one_shot_javascript_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_one_shot_javascript_400_v1_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_javascript_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_javascript_400_v1_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_one_shot_javascript_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_one_shot_javascript_400_v1_code_grounded_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_javascript_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_javascript_400_v1_code_grounded_summary.json
core_400_report_run,commercial-base,gpt_5_1,few_shot,python,4,4,4,True,True,True,True,outputs/segregated_results/commercial-base/raw/commercial-new/gpt_5_1_P1_few_shot_python_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/commercial-new/gpt_5_1_codex_P1_few_shot_python_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/gpt_5_1_P1_few_shot_python_400_v1.jsonl | outputs/segregated_results/commercial-base/raw/gpt_5_1_codex_P1_few_shot_python_400_v1.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_few_shot_python_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_few_shot_python_400_v1_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_python_400_v1_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_python_400_v1_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_few_shot_python_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_few_shot_python_400_v1_code_grounded_summary.json | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_python_400_v1_code_grounded_detailed.jsonl | outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_python_400_v1_code_grounded_summary.json
