artifact_id,repository_relative_path,source_relative_path,sha256,size_bytes,publication_status,reason
pub_00477,experiments/core_400/gemma_2_2b_it_lora/java/zs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/_long_paths/750317c8fd74_gemma_2_2b_it_lora_multilang_P1_zero_shot_java_400_v1_code_grounded_detailed.jsonl,60c52637dba5db8b7a9f7bc71d0e8d11717caa85118f262bcbce84e6c94f3b43,331186,INCLUDE_GIT,authoritative selected compact public evidence
pub_00478,experiments/core_400/codegemma_2b_lora/python/os/assessment/automatic_summary.json,outputs/segregated_results/open-source-lora/_long_paths/7e611c0afe5d_codegemma_2b_lora_multilang_P1_one_shot_python_400_v1_summary.json,c8e10bd3db947170565732f204e35b2bd40b7e773a8aa2674908ee3c8b239802,1159,INCLUDE_GIT,authoritative selected compact public evidence
pub_00479,experiments/core_400/gemma_2_2b_it_lora/python/fs/assessment/automatic_summary.json,outputs/segregated_results/open-source-lora/_long_paths/80f917558e10_gemma_2_2b_it_lora_multilang_P1_few_shot_python_400_v1_summary.json,6dd21b06171f51662eaf176aef99661302c4d1ba54a359bfca68dd96e92d22bd,1160,INCLUDE_GIT,authoritative selected compact public evidence
pub_00480,experiments/core_400/gemma_2_2b_it_lora/python/os/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/_long_paths/83406dbe4444_gemma_2_2b_it_lora_multilang_P1_one_shot_python_400_v1_code_grounded_summary.json,4a214eeec85db5911a0fdcf068564bd1b38f538117f0893b2791a27cfe50a006,1341,INCLUDE_GIT,authoritative selected compact public evidence
pub_00481,experiments/core_400/codegemma_2b_lora/javascript/zs/assessment/automatic_summary.json,outputs/segregated_results/open-source-lora/_long_paths/89492be77129_codegemma_2b_lora_multilang_P1_zero_shot_javascript_400_v1_summary.json,cbed588d097f1fe94b0437e922e68a59f57b558a2ff70487cd33524577dc2958,1170,INCLUDE_GIT,authoritative selected compact public evidence
pub_00482,experiments/core_400/codegemma_2b_lora/javascript/fs/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-lora/_long_paths/8e441d243530_codegemma_2b_lora_multilang_P1_few_shot_javascript_400_v1_detailed.jsonl,a56d6260e78a53635bc1531dad2bef221f3bbcc7619c6540bf95c2723da0eb49,338536,INCLUDE_GIT,authoritative selected compact public evidence
pub_00483,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/java/zs/assessment/automatic_summary.json,outputs/segregated_results/open-source-lora/_long_paths/90cdffc2d3f5_qwen25_coder_1_5b_instruct_lora_multilang_P1_zero_shot_java_400_v1_summary.json,9b79dd5479ec06b18beb7d585eb873383f839fa93f4a54f47cddce939aa28233,1205,INCLUDE_GIT,authoritative selected compact public evidence
pub_00484,experiments/core_400/codegemma_2b_lora/javascript/fs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/_long_paths/95cf5347020a_codegemma_2b_lora_multilang_P1_few_shot_javascript_400_v1_code_grounded_summary.json,e296705eed7e5773854d08164af68674d5b4b39889b7b81d744916caa5038213,1374,INCLUDE_GIT,authoritative selected compact public evidence
pub_00485,experiments/core_400/qwen2_5_1_5b_instruct_lora/java/zs/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-lora/_long_paths/9762da604375_qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_java_400_v1_detailed.jsonl,4a19d4a254fabbbf81c190738734e32b8823735bd20a961f2d1dc70c45c4c4f9,366979,INCLUDE_GIT,authoritative selected compact public evidence
pub_00486,experiments/core_400/gemma_2_2b_it_lora/java/fs/assessment/automatic_summary.json,outputs/segregated_results/open-source-lora/_long_paths/9d5e2f5144b4_gemma_2_2b_it_lora_multilang_P1_few_shot_java_400_v1_summary.json,f9a0641d77bda0783e35e78cd601fe7ee530ff6cd1f961ae00426f4af7a9bf12,1174,INCLUDE_GIT,authoritative selected compact public evidence
pub_00487,experiments/core_400/gemma_2_2b_it_lora/javascript/os/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-lora/_long_paths/9e505b72d399_gemma_2_2b_it_lora_multilang_P1_one_shot_javascript_400_v1_detailed.jsonl,9d02e1aafb77f31be739f124ece332bd7fe29bcc4b042c81aa8ab70b34f9fd90,344008,INCLUDE_GIT,authoritative selected compact public evidence
pub_00488,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/python/zs/generation/raw_generations.jsonl,outputs/segregated_results/open-source-lora/_long_paths/a17d9c9b056f_qwen25_coder_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1.jsonl,53158a5154a9eb56b3733e6b57211212e9e37989f9c7adae95e183f6bef37844,235512,INCLUDE_GIT,authoritative selected compact public evidence
pub_00489,experiments/core_400/codegemma_2b_lora/java/os/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/_long_paths/a52c42120b30_codegemma_2b_lora_multilang_P1_one_shot_java_400_v1_code_grounded_detailed.jsonl,0dac1573fe33cf4228e88c8e6f1388629fffb8455d89bbd07d6394c330b9682f,331552,INCLUDE_GIT,authoritative selected compact public evidence
pub_00490,experiments/core_400/gemma_2_2b_it_lora/python/fs/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-lora/_long_paths/a9b0dd53b8f0_gemma_2_2b_it_lora_multilang_P1_few_shot_python_400_v1_detailed.jsonl,6cf00d9b3a256e5449a8a6b02406d808da02cf83bf8e06abd73dc9375016412d,333679,INCLUDE_GIT,authoritative selected compact public evidence
pub_00491,experiments/core_400/codegemma_2b_lora/python/os/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/_long_paths/adfde55fd9fa_codegemma_2b_lora_multilang_P1_one_shot_python_400_v1_code_grounded_summary.json,9a19faf23e4f9e87207d4ea9bb463575b1fdcc2cddf9ce1721911c5e762440fb,1338,INCLUDE_GIT,authoritative selected compact public evidence
pub_00492,experiments/core_400/codegemma_2b_lora/python/fs/assessment/automatic_summary.json,outputs/segregated_results/open-source-lora/_long_paths/af4956e5b212_codegemma_2b_lora_multilang_P1_few_shot_python_400_v1_summary.json,d0c46846424366a4db352c2105c9024d57f61e806cc28bcc565d967599599728,1155,INCLUDE_GIT,authoritative selected compact public evidence
pub_00493,experiments/core_400/codegemma_2b_lora/java/os/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/_long_paths/b074b30c28ae_codegemma_2b_lora_multilang_P1_one_shot_java_400_v1_code_grounded_summary.json,d41c37ff48ed2fd29e4434f17a9af1bb397bab7a2e6b66aad8296661740d0b26,1346,INCLUDE_GIT,authoritative selected compact public evidence
pub_00494,experiments/core_400/codegemma_2b_lora/java/zs/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-lora/_long_paths/b1cb2f4a2a43_codegemma_2b_lora_multilang_P1_zero_shot_java_400_v1_detailed.jsonl,884cbc2eb03819afea5c04535f9bda60f957b7b8db303213f1320629856844a9,341844,INCLUDE_GIT,authoritative selected compact public evidence
pub_00495,experiments/core_400/gemma_2_2b_it_lora/python/zs/assessment/automatic_summary.json,outputs/segregated_results/open-source-lora/_long_paths/bdd6d3732e5c_gemma_2_2b_it_lora_multilang_P1_zero_shot_python_400_v1_summary.json,0a56aafd525e6f7af1fb5fcee61542c4ad7fe76a7d70652b219dbef6d9fca8d0,1161,INCLUDE_GIT,authoritative selected compact public evidence
pub_00496,experiments/core_400/gemma_2_2b_it_lora/javascript/fs/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-lora/_long_paths/c334122bb3e7_gemma_2_2b_it_lora_multilang_P1_few_shot_javascript_400_v1_detailed.jsonl,31cbeac95efc286f3fec6810bc55d1e1bdab1eb5c377c6afb9e0e27d665b5b35,343984,INCLUDE_GIT,authoritative selected compact public evidence
pub_00497,experiments/core_400/gemma_2_2b_it_lora/python/zs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/_long_paths/c7a243b99c39_gemma_2_2b_it_lora_multilang_P1_zero_shot_python_400_v1_code_grounded_detailed.jsonl,f704826a6861e55df9c7e2978f2d7b519c70121fb5ed2c3c78575e1c2e2cdb5e,321050,INCLUDE_GIT,authoritative selected compact public evidence
pub_00498,experiments/core_400/gemma_2_2b_it_lora/python/os/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-lora/_long_paths/c7e655e028a8_gemma_2_2b_it_lora_multilang_P1_one_shot_python_400_v1_detailed.jsonl,44559deb6d0347502627f6c6f4ea9cb508a09362d324807458a4c44808571c68,333686,INCLUDE_GIT,authoritative selected compact public evidence
pub_00499,experiments/core_400/codegemma_2b_lora/python/os/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-lora/_long_paths/cb05daad1eb1_codegemma_2b_lora_multilang_P1_one_shot_python_400_v1_detailed.jsonl,1c1773a70210f50f0064c43941fad8a30a8c215158403e4de58606c2d2983aed,337980,INCLUDE_GIT,authoritative selected compact public evidence
pub_00500,experiments/core_400/qwen2_5_1_5b_instruct_lora/python/zs/assessment/automatic_summary.json,outputs/segregated_results/open-source-lora/_long_paths/cc7dab0b70c4_qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_summary.json,4fddec22e3c1d6e08825bee9c5d430ec95471ed3a7c580e7acb7a0cc80479f1b,1190,INCLUDE_GIT,authoritative selected compact public evidence
pub_00501,experiments/core_400/codegemma_2b_lora/java/fs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/_long_paths/d150c88262dc_codegemma_2b_lora_multilang_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl,6527b2e289c2ba3d4d460b1bb758edb5651dbb0bc49dea223c688b1012437b03,321640,INCLUDE_GIT,authoritative selected compact public evidence
pub_00502,experiments/core_400/qwen2_5_1_5b_instruct_lora/java/fs/assessment/automatic_summary.json,outputs/segregated_results/open-source-lora/_long_paths/d55b8e9f9b3a_qwen25_1_5b_instruct_lora_multilang_P1_few_shot_java_400_v1_summary.json,c00838ff7b0ac47bba6e7bbe64063a5e81a126fd3d83cf262aed6183be135d7a,1185,INCLUDE_GIT,authoritative selected compact public evidence
pub_00503,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/java/fs/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-lora/_long_paths/d9c56edcac4e_qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_java_400_v1_detailed.jsonl,ef8cbbe6553a835134cfde607bfe4840899d1a1870941e414565f8784cbb3b7f,355195,INCLUDE_GIT,authoritative selected compact public evidence
pub_00504,experiments/core_400/codegemma_2b_lora/python/zs/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-lora/_long_paths/de0687726e79_codegemma_2b_lora_multilang_P1_zero_shot_python_400_v1_detailed.jsonl,1b6335161d29f6a45f1e73575aae28b76df11210c8968bf048239c5cc5bb85b5,333358,INCLUDE_GIT,authoritative selected compact public evidence
pub_00505,experiments/core_400/codegemma_2b_lora/python/zs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/_long_paths/e11cabe07d49_codegemma_2b_lora_multilang_P1_zero_shot_python_400_v1_code_grounded_summary.json,97fc0371e8bb23fe7b5e426c4cf140aaa37320a3e7dac388f75a32fac6849c69,1337,INCLUDE_GIT,authoritative selected compact public evidence
pub_00506,experiments/core_400/codegemma_2b_lora/javascript/os/assessment/automatic_summary.json,outputs/segregated_results/open-source-lora/_long_paths/e2a20de86823_codegemma_2b_lora_multilang_P1_one_shot_javascript_400_v1_summary.json,f3739d0a6f054192b39fce161c0ba736a355f8b6809fd625e0bcb6121e0d44af,1165,INCLUDE_GIT,authoritative selected compact public evidence
pub_00507,experiments/core_400/gemma_2_2b_it_lora/java/zs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/_long_paths/e959266be815_gemma_2_2b_it_lora_multilang_P1_zero_shot_java_400_v1_code_grounded_summary.json,8b45712ec926ee7a555940bc0ba8b69b06f20b3bf8a4b8848460e6bebc36996d,1356,INCLUDE_GIT,authoritative selected compact public evidence
pub_00508,experiments/core_400/codegemma_2b_lora/python/os/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/_long_paths/ef3b2778e498_codegemma_2b_lora_multilang_P1_one_shot_python_400_v1_code_grounded_detailed.jsonl,1d59dfa7f1e013f77df4c673bf74b3b8b9ca520b75085c9cc2b98025a75318fd,325615,INCLUDE_GIT,authoritative selected compact public evidence
pub_00509,experiments/core_400/gemma_2_2b_it_lora/java/fs/assessment/automatic_detailed.jsonl,outputs/segregated_results/open-source-lora/_long_paths/f05f222ea0ae_gemma_2_2b_it_lora_multilang_P1_few_shot_java_400_v1_detailed.jsonl,e217f4534945937dbb3e12ecfe9e38c3428c7fa4253d947f8bdef5b2c06fe3fa,347588,INCLUDE_GIT,authoritative selected compact public evidence
pub_00510,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/python/os/assessment/automatic_summary.json,outputs/segregated_results/open-source-lora/_long_paths/f6996898f5ad_qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_summary.json,2fb236d22c9cd3dfaa0c0c987e9318ae92d5e730f998137b95c5e13d75278658,1192,INCLUDE_GIT,authoritative selected compact public evidence
pub_00511,experiments/core_400/gemma_2_2b_it_lora/python/os/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/_long_paths/f72808e905b9_gemma_2_2b_it_lora_multilang_P1_one_shot_python_400_v1_code_grounded_detailed.jsonl,3bbf5765b871a814538fe29d6a8f4e89fa196d867ee6f7952eb2a6c84d2619cc,321050,INCLUDE_GIT,authoritative selected compact public evidence
pub_00512,experiments/core_400/gemma_2_2b_it_lora/java/os/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/_long_paths/fe63a138ddea_gemma_2_2b_it_lora_multilang_P1_one_shot_java_400_v1_code_grounded_summary.json,523016cca923877d8528d5bbebebfcc13f3773e79d4ae58337b5eea6dd8426e1,1351,INCLUDE_GIT,authoritative selected compact public evidence
pub_00513,experiments/core_400/gemma_2_2b_it_lora/javascript/fs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/correctness/gemma_2_2b_it_lora_multilang_P1_few_shot_javascript_400_v1_correctness_detailed.jsonl,ded2f2efb0005ad608ba51c168935b20a38e36a42b21cd1308f7337580e575fe,331707,INCLUDE_GIT,authoritative selected compact public evidence
pub_00514,experiments/core_400/gemma_2_2b_it_lora/javascript/fs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/correctness/gemma_2_2b_it_lora_multilang_P1_few_shot_javascript_400_v1_correctness_summary.json,7974e224b564076570cf614e02fa84e7f173880157ccdd32525a3d95c42ff5f4,1585,INCLUDE_GIT,authoritative selected compact public evidence
pub_00515,experiments/core_400/gemma_2_2b_it_lora/javascript/os/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/correctness/gemma_2_2b_it_lora_multilang_P1_one_shot_javascript_400_v1_correctness_detailed.jsonl,163dfe4ec26733ede6a9036172aace0587982a79b77e2098cb044774e259e6bc,331707,INCLUDE_GIT,authoritative selected compact public evidence
pub_00516,experiments/core_400/gemma_2_2b_it_lora/javascript/os/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/correctness/gemma_2_2b_it_lora_multilang_P1_one_shot_javascript_400_v1_correctness_summary.json,f635e8357eb92b3976336f5cd207a27d4f810e326c08f18b201f987e65ea5f94,1585,INCLUDE_GIT,authoritative selected compact public evidence
pub_00517,experiments/core_400/gemma_2_2b_it_lora/javascript/zs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/correctness/gemma_2_2b_it_lora_multilang_P1_zero_shot_javascript_400_v1_correctness_detailed.jsonl,83bfc11217b1212e46ae8f3220e64ca3d34d041d22482a40902c6f2c1043fc8f,331707,INCLUDE_GIT,authoritative selected compact public evidence
pub_00518,experiments/core_400/gemma_2_2b_it_lora/javascript/zs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/correctness/gemma_2_2b_it_lora_multilang_P1_zero_shot_javascript_400_v1_correctness_summary.json,4654351184864309fdae11a579a0e03419aee1cabed72d84dc933d8298b304ec,1590,INCLUDE_GIT,authoritative selected compact public evidence
pub_00519,experiments/core_400/qwen2_5_1_5b_instruct_lora/java/fs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_java_400_v1_correctness_detailed.jsonl,65be89fbfb1fd3f7ac79ace5ad895ccf0a101aceab5b0b32480e6488e3870ac9,339348,INCLUDE_GIT,authoritative selected compact public evidence
pub_00520,experiments/core_400/qwen2_5_1_5b_instruct_lora/java/fs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_java_400_v1_correctness_summary.json,ef816a385339af1b7fd186f79652b461b222a4e511795bb80e070c449b145ece,1594,INCLUDE_GIT,authoritative selected compact public evidence
pub_00521,experiments/core_400/qwen2_5_1_5b_instruct_lora/javascript/fs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_correctness_detailed.jsonl,6c3cd6c4d37da4d00b9cd087ff859fdc0b355bf5f90cae88cffdc7e3424d1cd0,334400,INCLUDE_GIT,authoritative selected compact public evidence
pub_00522,experiments/core_400/qwen2_5_1_5b_instruct_lora/javascript/fs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_correctness_summary.json,af83f1c4b4f2865ba54778eff7163940e741be45080eb455c45f030e6ed8c72f,1614,INCLUDE_GIT,authoritative selected compact public evidence
pub_00523,experiments/core_400/qwen2_5_1_5b_instruct_lora/python/fs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_correctness_detailed.jsonl,96f9ce5aa86f7fda1f36d77d069b6c29fb34cade4f956a9d58bbaf43d2337a08,335797,INCLUDE_GIT,authoritative selected compact public evidence
pub_00524,experiments/core_400/qwen2_5_1_5b_instruct_lora/python/fs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_correctness_summary.json,9fdb956cc8851a04fffc40cfbecdef8b4026ab2e8b4d2e8c2d715aa610a17e6d,1584,INCLUDE_GIT,authoritative selected compact public evidence
pub_00525,experiments/core_400/qwen2_5_1_5b_instruct_lora/java/os/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_java_400_v1_correctness_detailed.jsonl,342faa9c2482ff461f696bdec63ab20d7a713d38b762dd8b0b0769a5bf4bbe2c,340074,INCLUDE_GIT,authoritative selected compact public evidence
pub_00526,experiments/core_400/qwen2_5_1_5b_instruct_lora/java/os/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_java_400_v1_correctness_summary.json,92e4daa4309c93a74a7537938aa69550b3e230e1cee7c76c491d4646690a5cda,1596,INCLUDE_GIT,authoritative selected compact public evidence
pub_00527,experiments/core_400/qwen2_5_1_5b_instruct_lora/javascript/os/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_correctness_detailed.jsonl,c908934de47fd5a5b186e0c68acadbb966525a04991ca506dae2fe8be469ad8a,344581,INCLUDE_GIT,authoritative selected compact public evidence
pub_00528,experiments/core_400/qwen2_5_1_5b_instruct_lora/javascript/os/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_correctness_summary.json,3ea2ed7287af992ce81dd4a52260fc07dae5d145b06746f522509eb1363c0dc0,1610,INCLUDE_GIT,authoritative selected compact public evidence
pub_00529,experiments/core_400/qwen2_5_1_5b_instruct_lora/python/os/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_correctness_detailed.jsonl,e1669edd9b5b62d61d7bc9e3e41309e360dd4d06a68f61bd90512f3100e0377e,336961,INCLUDE_GIT,authoritative selected compact public evidence
pub_00530,experiments/core_400/qwen2_5_1_5b_instruct_lora/python/os/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_correctness_summary.json,ace8d0b18c2a8b17c4da7241cbc301aead601b4cd024360cd1c43f07d23b7a83,1578,INCLUDE_GIT,authoritative selected compact public evidence
pub_00531,experiments/core_400/qwen2_5_1_5b_instruct_lora/java/zs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_java_400_v1_correctness_detailed.jsonl,c4f5a8ddfea5c512b855a6b8c41a8d82fdce993bf26b763e83b1460f05acef6f,351183,INCLUDE_GIT,authoritative selected compact public evidence
pub_00532,experiments/core_400/qwen2_5_1_5b_instruct_lora/java/zs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_java_400_v1_correctness_summary.json,600e6a3b16ca05ba83f6c7db326afd879be3bda8fb7318d7359c90c52551be32,1599,INCLUDE_GIT,authoritative selected compact public evidence
pub_00533,experiments/core_400/qwen2_5_1_5b_instruct_lora/javascript/zs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_correctness_detailed.jsonl,163a08e3ea528b74f71bb26ef3f23c5922b7e534f6d7d1705a2d809f91cadac2,363069,INCLUDE_GIT,authoritative selected compact public evidence
pub_00534,experiments/core_400/qwen2_5_1_5b_instruct_lora/javascript/zs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_correctness_summary.json,d9ad8a34144d4f4243a71acaaf37d305148fafc3668e6ce778e4f3325bfc5372,1613,INCLUDE_GIT,authoritative selected compact public evidence
pub_00535,experiments/core_400/qwen2_5_1_5b_instruct_lora/python/zs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_correctness_detailed.jsonl,e1edac367886adbc29c9ae6c715e6aa077eef18a92197b72dc71e550f46e38e5,340513,INCLUDE_GIT,authoritative selected compact public evidence
pub_00536,experiments/core_400/qwen2_5_1_5b_instruct_lora/python/zs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_correctness_summary.json,8b157f7e443229340306c73c8fb2d82a66cc1b5e015947c78df510583c242187,1581,INCLUDE_GIT,authoritative selected compact public evidence
pub_00537,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/java/fs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_java_400_v1_correctness_detailed.jsonl,6b8f393aa42a6ff0df997ee027e7556b07dd9526c6e06c99550584c03c750b9b,338019,INCLUDE_GIT,authoritative selected compact public evidence
pub_00538,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/java/fs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_java_400_v1_correctness_summary.json,f1e1b768044ef960359accfee63a00dd5628f3e248cb4e37fa1097467a0b9215,1599,INCLUDE_GIT,authoritative selected compact public evidence
pub_00539,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/javascript/fs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_correctness_detailed.jsonl,facf1f24ee3b91d056b6d2025e4300765acea8107bf1c35fbb042e7dcc681d0d,343139,INCLUDE_GIT,authoritative selected compact public evidence
pub_00540,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/javascript/fs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_correctness_summary.json,67b477566e8334e430715b26aca7cfddb8381d09f024d481c3c63e76f3f6dc2d,1617,INCLUDE_GIT,authoritative selected compact public evidence
pub_00541,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/python/fs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_correctness_detailed.jsonl,d7d371ece32714a349d52b46feafaa57be1f21a5f2492e323d308174537b4351,333962,INCLUDE_GIT,authoritative selected compact public evidence
pub_00542,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/python/fs/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_correctness_summary.json,4ceb393b71866e60915e3775383fa028a28c965b94397f52c51ab881653c87fd,1583,INCLUDE_GIT,authoritative selected compact public evidence
pub_00543,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/java/os/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_java_400_v1_correctness_detailed.jsonl,d482c66df753288234799ed40a58459d469c7e00192357d7c149fe3a49f9c9ed,337471,INCLUDE_GIT,authoritative selected compact public evidence
pub_00544,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/java/os/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_java_400_v1_correctness_summary.json,b88d6ca92e8c4f35b2dbe56d8c2f8c4dd11d7668be67b91b201eddd53b18923d,1599,INCLUDE_GIT,authoritative selected compact public evidence
pub_00545,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/javascript/os/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_correctness_detailed.jsonl,c58d8069837a5d0037cca56746e00a387407ff6908cbfe5e1b64bdf970da78f8,345837,INCLUDE_GIT,authoritative selected compact public evidence
pub_00546,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/javascript/os/assessment/code_grounded_summary.json,outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_correctness_summary.json,9e5cc95faed7f55535cd56753452d4b77d76db5ae170148374437b21cf5f1393,1619,INCLUDE_GIT,authoritative selected compact public evidence
pub_00547,experiments/core_400/qwen2_5_coder_1_5b_instruct_lora/python/os/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_correctness_detailed.jsonl,3d0c9c57827cb8ab5db23707a9127b8e22f93000b5ec7362281afa963c2c328a,336045,INCLUDE_GIT,authoritative selected compact public evidence
